tweet,sentiment
"Just saying, The class begins at 10 AM .",neutral
"Just saying, Everything worked perfectly honestly.",positive
"After trying it, I am impressed with the quality right now.",positive
"Just saying, This made my day so much better right now.",positive
"In my opinion, The train arrived at the station #review",neutral
"After trying it, Best purchase I have made in a long time .",positive
"Personally, The store opens at 9 AM",neutral
"In my opinion, I would not recommend this #twitter",negative
"Just saying, The flight is scheduled for Monday today.",neutral
"Honestly, Everything worked perfectly .",positive
"In my opinion, I am unhappy with the results .",negative
"Right now, The new features are brilliant after trying it.",positive
"In my opinion, Worst purchase I have made .",negative
Such a beautiful day .,positive
"Overall, Worst purchase I have made .",negative
"Just saying, Feeling great and positive today honestly.",positive
"In my opinion, Worst purchase I have made #twitter",negative
"In my opinion, The class begins at 10 AM today.",neutral
"Right now, I am satisfied with the results .",positive
"For me, Such a beautiful day .",positive
"Honestly, The product is available in three colors after trying it.",neutral
"Right now, Feeling great and positive today #review",positive
"Right now, I am checking the latest information .",neutral
"In my opinion, I am satisfied with the results honestly.",positive
"In my opinion, I am very happy with the results #twitter",positive
"For me, I received the package this morning #review",neutral
"Today, The flight is scheduled for Monday .",neutral
"Personally, This update is terrible honestly.",negative
"For me, This made my day so much better .",positive
"Just saying, Everything worked perfectly #review",positive
"Today, Worst purchase I have made .",negative
"Overall, This is exactly what I wanted .",positive
"After trying it, The package contains two items .",neutral
I am unhappy with the results #review,negative
"Just saying, The package contains two items honestly.",neutral
"Just saying, The new features are brilliant .",positive
"Overall, Best purchase I have made in a long time",positive
"In my opinion, I absolutely hate this product",negative
"Today, The team will meet next week in my opinion.",neutral
"Honestly, This update is awesome .",positive
"Right now, This is exactly what I wanted .",positive
"Right now, The package contains two items .",neutral
"For me, I am checking the latest information .",neutral
"Right now, Feeling great and positive today .",positive
"Personally, The team will meet next week after trying it.",neutral
"After trying it, The package contains two items .",neutral
"Overall, This update is terrible",negative
"For me, Such a beautiful day right now.",positive
"Right now, I absolutely hate this product .",negative
Absolutely fantastic experience after trying it.,positive
"For me, I am impressed with the quality #review",positive
"In my opinion, The new features are brilliant right now.",positive
"Personally, Feeling great and positive today #review",positive
"In my opinion, The new features are useless .",negative
"Honestly, Feeling great and positive today .",positive
"Right now, This movie was extremely boring .",negative
"After trying it, I absolutely hate this product .",negative
"After trying it, The team did an amazing job .",positive
"Just saying, The application has been updated .",neutral
"Just saying, I am unhappy with the results .",negative
"Just saying, I am unhappy with the results in my opinion.",negative
"Today, The class begins at 10 AM .",neutral
"Personally, I am reading the news right now right now.",neutral
"In my opinion, I absolutely love this product honestly.",positive
"Honestly, Everything worked perfectly today.",positive
This is exactly what I wanted .,positive
This made my day so much better right now.,positive
"Today, Everything went completely wrong after trying it.",negative
"Overall, The new features are useless .",negative
"For me, The application has been updated .",neutral
"Overall, Such a horrible day .",negative
"Personally, Worst purchase I have made .",negative
"Today, The team will meet next week .",neutral
"In my opinion, The package contains two items #twitter",neutral
