tweet,sentiment
"Right now, I am impressed with the quality .",positive
"After trying it, The package contains two items after trying it.",neutral
"Personally, I am unhappy with the results .",negative
"In my opinion, I highly recommend this #review",positive
"After trying it, This is amazing and works perfectly right now.",positive
"Just saying, The results will be announced later #review",neutral
I am unhappy with the results .,negative
"Overall, Everything went completely wrong in my opinion.",negative
"Right now, I am unhappy with the results .",negative
Feeling frustrated and disappointed today after trying it.,negative
Best purchase I have made in a long time .,positive
"Just saying, This update is awesome after trying it.",positive
The company released a new announcement .,neutral
The temperature is around 25 degrees right now.,neutral
"After trying it, The company released a new announcement .",neutral
"In my opinion, This made my day so much better .",positive
"Personally, The website is currently available #review",neutral
"Today, Everything worked perfectly today.",positive
"Right now, The event starts at 6 PM honestly.",neutral
"Honestly, The new features are brilliant .",positive
"Today, Such a horrible day #review",negative
"Just saying, I am very happy with the results",positive
"In my opinion, Worst purchase I have made .",negative
"Just saying, What a horrible experience today .",negative
"In my opinion, Feeling frustrated and disappointed today .",negative
"For me, The website is currently available honestly.",neutral
"For me, I am satisfied with the results .",positive
"After trying it, This is terrible and does not work .",negative
"Just saying, This movie was fantastic right now.",positive
"Right now, The product is available in three colors .",neutral
The company released a new announcement honestly.,neutral
"Just saying, This is terrible and does not work .",negative
"For me, This made my day so much better #twitter",positive
"Right now, Absolutely fantastic experience .",positive
"After trying it, I highly recommend this #review",positive
"Just saying, Absolutely fantastic experience right now.",positive
"For me, I highly recommend this today.",positive
"Personally, Feeling great and positive today honestly.",positive
"In my opinion, I am checking the latest information today.",neutral
"Overall, I am very disappointed with the results #review",negative
Such a horrible day .,negative
"Just saying, I would not recommend this #twitter",negative
"Overall, The new features are brilliant #twitter",positive
"Right now, The new features are brilliant today.",positive
"In my opinion, Such a horrible day",negative
"Just saying, I absolutely love this product #twitter",positive
"Personally, The application has been updated today.",neutral
"Right now, The package contains two items .",neutral
"For me, I am very disappointed with the results in my opinion.",negative
"Today, The team will meet next week right now.",neutral
"After trying it, This movie was fantastic after trying it.",positive
"Honestly, I am very happy with the results .",positive
"For me, Absolutely awful experience .",negative
"In my opinion, Absolutely fantastic experience .",positive
"Personally, I watched the latest episode",neutral
The new features are brilliant .,positive
"Right now, This movie was fantastic .",positive
"Right now, This is exactly what I wanted in my opinion.",positive
"Right now, What a horrible experience today after trying it.",negative
"After trying it, What a horrible experience today right now.",negative
"In my opinion, Everything worked perfectly .",positive
"Just saying, I highly recommend this .",positive
"Today, I highly recommend this after trying it.",positive
"Just saying, This movie was extremely boring",negative
"Honestly, The package contains two items in my opinion.",neutral
"Overall, This movie was fantastic .",positive
"Overall, The team did a terrible job honestly.",negative
"Just saying, The new features are brilliant #twitter",positive
"In my opinion, I am very disappointed with the results .",negative
"Personally, This is exactly what I wanted .",positive
"For me, What a wonderful experience today .",positive
"Overall, Feeling frustrated and disappointed today",negative
